headline,guardian_keywords,esg_category
Peacocks and Jaeger businesses collapse into administration ,['job losses'],social
"Boardrooms at Britain's top companies are too white, review finds ","['race', 'discrimination at work', 'work & careers']",social
Tucked review – moving tale of a dying drag queen ,['lgbt rights'],social
PC? Just call it political politeness. Even rightwing bullies could buy into that | Yasmin Alibhai-Brown ,['race'],social
Release the Congolese activists still in jail for planning peaceful demonstrations  via @GuardianGDP,['human rights'],social
Duke and Duchess of Sussex to give to race and mental health charities ,['race'],social
Could polls be wrong about outcome of Ireland's gay marriage referendum? ,['lgbt rights'],social
"UK workers on zero-hours contracts rise above 800,000 ",['work & careers'],social
Norwegian wealth fund blacklists G4S shares over human rights concerns ,['human rights'],social
"Autistic Julia joins Bert, Ernie and Abby Cadabby in championing Muppet diversity ",['race'],social
I was a co-host with John Hockenberry on WNYC. The experience was scarring | Adaora Udoj ,['race'],social
Minneapolis pastor and his church expelled for permitting gay marriage ,['lgbt rights'],social
Warning of legal limbo for 3m EU citizens living in UK after Brexit ,['human rights'],social
General election: the PR's nightmare? ,['work & careers'],social
Britain deports people who grew up here. This racialised system must end | Zubaida Haque ,['race'],social
Revealed: five men killed in past year since being deported from UK to Jamaica ,['human rights'],social
"Child spies used by police at risk of severe harm, high court told ",['human rights'],social
Flybe cancels dozens of flights because of 'operational issues' ,['job losses'],social
'Gay cake' row: bakery owner says he wishes the case had never gone to court ,['lgbt rights'],social
Sylvia Plath's bikini shot: it's time to stop sexualising a serious author to sell books | Cathleen Allyn Conway ,['gender'],social
Kachin women from Myanmar 'raped until they get pregnant' in China ,['human rights'],social
Ladee Hubbard: 'There’s an official history of how things were – and there's the truth' ,['race'],social
England fans are also dehumanising | Letter ,"['race', 'gender']",social
The fall of Harvey Weinstein should be a moment to rethink masculinity | Rebecca Solnit ,['gender'],social
'Accountant of Auschwitz': I am morally complicit in murder of millions of Jews ,['human rights'],social
Why UK high street retailers want urgent reform of business rates ,['job losses'],social
Ministers taking 'way too long' to bring black history into curriculum ,['race'],social
The Guardian view on interfaith marriage: a human right | Editorial ,['human rights'],social
Man sentenced to 40 years for pouring boiling water on gay couple as they slept ,['lgbt rights'],social
Is it worth divorcing to reduce our stamp duty bill? ,['work & careers'],social
Rihanna calls Rachel Dolezal 'a bit of a hero' ,['race'],social
Gerry Adams defends N-word tweet ,['race'],social
Round-the-clock London: what it’s like to live and work in city that never sleeps ,['work & careers'],social
"Asia-Pacific countries most prolific users of death penalty, Amnesty report shows ",['human rights'],social
"Black deaths matter: victims' humanity, not perfection, are the reason to mourn | Kameelah Janan Rasheed ",['race'],social
New York man charged with hate crime for attack on Asian American woman ,['race'],social
The story of the Ukip leader and his racist girlfriend is more than gossip | Zoe Williams ,['race'],social
What is Canada like for a refugee? ,['race'],social
Confusing Stormzy and Lukaku? Using the N-word? This is not trivial. This matters | Kehinde Andrews ,['race'],social
Health inequalities in UK are major factor in high BAME Covid cases ,['race'],social
"If descendants of Georgetown slaves deserve compensation, why don't all black Americans?  ",['race'],social
Leicester City’s owner: why should it be offensive to say he was a migrant? | Afua Hirsch ,['race'],social
Bringing the Terminator to justice is only the start of creating peace in Congo | Vava Tampa ,['human rights'],social
Guarding dinosaur bones and sitting in an empty mansion: what it’s like working for the super rich ,['work & careers'],social
Drinks giant Kirin urged to cut ties with Myanmar joint venture linked to military ,['human rights'],social
'That Mexican thing': Mike Pence's defense of Trump's rhetoric goes viral ,['race'],social
Buying a $500 House in Detroit: bidding on the soul of my city ,['race'],social
Israel action threatens to close down rights group and 'chill' free speech ,['human rights'],social
Myanmar: women's fight against verbal taboo symbolises wider rights battle ,['gender'],social
UK publishers need to change the story when it comes to race ,['race'],social
Shoreham crash: police quit Sussex force over social media post ,['employment law'],social
How the Republican party quietly does the bidding of white supremacists | Russ Feingold ,['race'],social
Women face abuse at work every day. Don’t look to the left for help | Suzanne Moore ,"['work & careers', 'gender']",social
Sadiq Khan has been a voice of calm amid Brexitmania | Remona Aly ,['race'],social
"First interviews: 'Don’t say what you think I want to hear, say what you want to tell me' ",['work & careers'],social
Life is speeding up – and it’s women who will benefit from technological change | Robert Colvile ,['gender'],social
Racial inequities in vaccination risk creating new Covid hotspots and variants in US ,['race'],social
String of CEOs quit Donald Trump's advisory council over Charlottesville  ,['race'],social
European nations set to recognise Juan Guaidó as Venezuela's leader ,['human rights'],social
HSBC looks to Asia after profits plunge 34% ,['job losses'],social
GCHQ releases 'most difficult puzzle ever' in honour of Alan Turing ,['lgbt rights'],social
'Ethnicity is authenticity': how America got addicted to racist branding ,['race'],social
"Cineworld to close all its UK cinemas putting 5,500 jobs at risk ",['job losses'],social
Britain’s role in keeping the slave trade alive | Letters ,['race'],social
"Love, Simon: Russell T Davies and more on why the gay teen movie is a 'glorious victory' ",['lgbt rights'],social
Jacob Blake family reject 'orange man in the White House' as Trump tours nearby ,['race'],social
"'My patient was trafficked from Eritrea and raped. She cries, so do I' ",['work & careers'],social
Muslim women ‘used as political footballs in sharia court debate’ ,['gender'],social
"British high street lost 11,000 shops in 2020, study shows ",['job losses'],social
My journey back to Rwanda: confronting the ghosts of the genocide 21 years later  via @GuardianGDP,['human rights'],social
Children’s author Robert Muchamore apologises for anti-lesbian rant ,['lgbt rights'],social
Study of UK comedy panel shows finds just one all-female episode ,['gender'],social
How to succeed at a phone or video interview – live chat 1-3pm today ,['work & careers'],social
'Black characters are still revolutionary’: writers talk about the complexity of race ,['race'],social
Next chief says 'national living wage' could drive up inflation ,['work & careers'],social
"Universities brushing racism under the carpet, students say ",['race'],social
"In Tory Britain, disabled people are seen as idle | Barbara Ellen ",['lgbt rights'],social
"Recession watch: Another year of decline, then a slow recovery, warns thinktank",['job losses'],social
British Airways owner reports £1.5bn loss due to coronavirus ,['job losses'],social
Cardi B 'stands behind' Colin Kaepernick in refusing Super Bowl show ,['race'],social
Pomp and romps: how Bridgerton became the most talked about show on TV ,['race'],social
Gun-rights advocates fight Obama over ban on 'military-grade' AR-15 bullets ,['human rights'],social
Steel crisis grows as Caparo cuts 452 jobs,['job losses'],social
Rayshard Brooks family call for murder charges after police killing ,['race'],social
How can America sleep at night when families are being torn apart? ,['gender'],social
The war on abortion is just beginning | Jessica Valenti ,['gender'],social
Racist rhetoric hasn’t been consigned to Britain’s past | Kenan Malik ,['race'],social
