headline,guardian_keywords,esg_category
Late-night TV roundup: Trump probably 'great at a game of Douchebag Charades' ,['others'],non-esg
Jose Mourinho: Manchester United are far from playing in my image ,['others'],non-esg
The ungrateful refugee: ‘We have no debt to repay’ ,['others'],non-esg
Aid reaches Nepal's hardest hit – but millions more wait for help ,['others'],non-esg
Iowa caucus fiasco prompts calls for Democrats to overhaul 'quirky' tradition ,['others'],non-esg
What is the quality of mental health support for deaf people? ,['others'],non-esg
'Dream of a banlieue kid': first black director to represent France at Oscars ,['others'],non-esg
Soldier dies after being injured in live-fire training exercise in Wales ,['others'],non-esg
Expansion debate rumbles on amid hush over Britain’s biggest airports ,['others'],non-esg
Livescribe Smartpen 3 Black Edition review: the Pen 2.0 ,['others'],non-esg
How fares trust in journalism amid a sea of fake news? | Open door | Paul Chadwick ,['others'],non-esg
"Greece’s Giorgos Karagounis: ‘Wales have the belief, just like we did in 2004’ ",['others'],non-esg
IMF negotiator prepares to join Greek talks as deadline looms ,['others'],non-esg
Tears and cheers: how Chris Ingram ended 52-year wait for rally title ,['others'],non-esg
How to eat like a world leader: from Trump’s Big Macs to Thatcher’s Bovril toast ,['others'],non-esg
Is Hong Kong really rioting over fishball stands? ,['others'],non-esg
Watership Down without the claws? You shouldn’t have bothered | Julia Raeside ,['others'],non-esg
Mummies know best: the pharaohs giving up their secrets about heart disease ,['others'],non-esg
Bagpuss creator Peter Firmin dies aged 89 ,['others'],non-esg
Why I cheered when I heard The Rock is going to be a dad again | Adam Brereton ,['others'],non-esg
Hong Kong leader challenged to step down over electoral reform package ,['others'],non-esg
UK raises threat level for British forces in Iraq ,['others'],non-esg
Frank Skinner: Showbiz review – statesman of standup shows no sign of stiffening ,['others'],non-esg
Is the game up for Steve Bruce at Aston Villa? ,['others'],non-esg
'Unmasking' inquiry ordered by Barr finds no wrongdoing by Obama officials – report ,['others'],non-esg
Google sued by ACCC after allegedly misleading customers over location data collection ,['others'],non-esg
US-led coalition launches 26 air strikes against Isis in Syria and Iraq ,['others'],non-esg
Peaks and froths: five wild UK walks with a classic pub ,['others'],non-esg
Sir Kenneth Newman obituary ,['others'],non-esg
Uber ordered to pay €1.2m to French taxi union by court in Paris ,['others'],non-esg
Hugo Bonneval settles France’s nerves with vital try against Italy ,['others'],non-esg
Pedro completes £21m transfer to Chelsea from Barcelona  via @guardian_sport,['others'],non-esg
Fraud trial collapses over disclosure of BHA evidence ,['others'],non-esg
I find it hard to talk to my daughter. Now we’ve really fallen out ,['others'],non-esg
Collateral Beauty: how does Helen Mirren compare with film's great Grim Reapers? ,['others'],non-esg
Hawkin's Bazaar toy chain collapses into administration ,['others'],non-esg
"New antibiotics could be developed using fish slime, scientists say ",['others'],non-esg
Indian activist ends 16-year hunger strike with a lick of honey   ,['others'],non-esg
Secret aid worker: development work broke a piece of me  via @GuardianGDP,['others'],non-esg
The Guardian view on Britain’s choice 2015: science policy | Editorial ,['others'],non-esg
Halloween TV: are any horror shows actually scary? ,['others'],non-esg
Female Uber driver says company did nothing after passengers assaulted her ,['others'],non-esg
Horse racing tips: Thursday 1 January ,['others'],non-esg
"Former Catalan president amassed huge fortune through crime, judge says ",['others'],non-esg
The saga of Tekashi 6ix9ine: inside the story of a 'supervillain' rapper ,['others'],non-esg
"Hollywood wakes up to the power of dark, dangerous women ",['others'],non-esg
Greater Manchester police appoint Ian Hopkins as new chief constable ,['others'],non-esg
"#BREAKING Scott Walker, experimental pop hero, dies aged 76 ",['others'],non-esg
Barack Obama tees off Scotland visit with round of golf ,['others'],non-esg
Qatar 2022: £40 a week to build the World Cup stadiums ,['others'],non-esg
Cairns airport evacuated following reports of man doused in petrol ,['others'],non-esg
The boxer who won a world title for his murdered brother but never cashed in ,['others'],non-esg
Man wanted by FBI for killings of Ohio couple arrested after high-speed chase ,['others'],non-esg
'A dignified alternative': the special cart for homeless people to keep their stuff ,['others'],non-esg
"Mummified woman dating back 3,000 years unveiled in Egypt ",['others'],non-esg
Weston-super-Mare ice rink evacuated after fire breaks out ,['others'],non-esg
The best new travel adventures: Lonely Planet's tips for 2016 ,['others'],non-esg
Council leader wants Jockey Club to consider Newmarket housing needs ,['others'],non-esg
PC Keith Palmer remembered in minute's silence after London attack ,['others'],non-esg
Ten months of pleading to get our flood-hit home repaired ,['others'],non-esg
Couple of 70 years can stay in same care home after online petition ,['others'],non-esg
Danny Welbeck to miss out on Euros with Walcott and Townsend standing by  via @guardian_sport,['others'],non-esg
Australian government to crack down on antibiotic overuse in humans and animals ,['others'],non-esg
French secret agent Bob Maloubier dies aged 92 ,['others'],non-esg
Leandro Paredes offers PSG reasons for optimism against Barcelona | By @GFFN ,['others'],non-esg
'He took us all to heaven': football fans react to Diego Maradona's death ,['others'],non-esg
M&amp;S to trial online food delivery service this autumn ,['others'],non-esg
Readers recommend playlist: your songs about nightmares ,['others'],non-esg
How has the pandemic affected your vocational studies? ,['others'],non-esg
William Hill in goodwill gesture after punter’s SP complaint ,['others'],non-esg
"No whooping, please – we’re British | Catherine Shoard ",['others'],non-esg
A hot summer night in London – photo essay ,['others'],non-esg
Erdo?an leads first prayers at Hagia Sophia museum reverted to mosque ,['others'],non-esg
You can’t spend a penny without being snooped on | David Mitchell ,['others'],non-esg
Learning to love the Languedoc | David Williams ,['others'],non-esg
HTC U11 review: the squeezable phone with a stunning camera ,['others'],non-esg
Sculptural revolution: Sussex welcomes a playful woodland Mao ,['others'],non-esg
Sports Direct investors revolt against chairman and pay policy ,['others'],non-esg
Sturgeon has four more years to make Scotland fairer | Kevin McKenna ,['others'],non-esg
Danny Care’s quick thinking gives Harlequins space to hold off Worcester  via @guardian_sport,['others'],non-esg
"For Donald Trump, this was more than a terrible week. It was a turning point | Richard Wolffe ",['others'],non-esg
Failure to get to grips with UK’s housing crisis | Letters ,['others'],non-esg
E-cigarettes: more teens ditching one bad habit for another as use skyrockets ,['others'],non-esg
We can’t break a promise to take in child refugees | Barbara Ellen ,['others'],non-esg
The origins of clean eating  ,['others'],non-esg
"With Hopkins and Farage to scare the public, who needs terrorists? | Nesrine Malik ",['others'],non-esg
My homeless friend’s death shocked me into taking action | Susannah Tresilian  #SodThis,['others'],non-esg
Frank Field not ruling out byelection after resigning Labour whip ,['others'],non-esg
Theresa May accuses Russia of interfering in elections and fake news ,['others'],non-esg
"From the floor to first class, Britain’s railways are a disgrace | Owen Jones ",['others'],non-esg
Alistair Darling: 'RBS said they would run out of money in early afternoon' ,['others'],non-esg
Team GB’s Muhammad Ali tests positive and set for lengthy boxing ban  via @guardian_sport,['others'],non-esg
'The war on drugs failed': California lawmaker will push to decriminalize psychedelics ,['others'],non-esg
Today's top stories from the papers ,['others'],non-esg
"In this high-stakes game of Brexit, how much of a gambler are you? | Jonathan Freedland ",['others'],non-esg
Man appears in court accused of 1986 murder of Sussex schoolgirls ,['others'],non-esg
York Minster's bells fall silent at Christmas for first time in 600 years ,['others'],non-esg
Professor forced into hiding by death threats over Brazil abortion hearing ,['others'],non-esg
Johnson curbs photographers’ access to No 10 ,['others'],non-esg
F1 2019: team-by-team guide to the cars and drivers | Giles Richards ,['others'],non-esg
"US midterm election to have ‘higher than typical’ voter turnout, analysts say ",['others'],non-esg
Somaliland faces ‘explosion’ of mental health conditions | Zoe Flood ,['others'],non-esg
"I Lost My Body review – hand on heart, you’ll love this… ",['others'],non-esg
Ruby Tandoh’s recipe for instant custard creme brulee ,['others'],non-esg
"Coronavirus: five months on, what scientists now know about Covid-19 ",['others'],non-esg
"Bone-shaking bass, costumes on wheels and the joy of jerk chicken: a guide to Notting Hill Carnival ",['others'],non-esg
Cold comfort: UK outdoor swimming venues stay open to meet demand ,['others'],non-esg
Medicare 'doc fix' clears US Congress ,['others'],non-esg
"My satnav is out of date – should I update it, or use my phone? ",['others'],non-esg
Turkish police shoot dead two suspected attackers after explosion ,['others'],non-esg
Doping allegations against Peyton Manning called into question  via @guardian_sport,['others'],non-esg
Late-night hosts say Trump 'doesn't know anything' about tax reform ,['others'],non-esg
"Vegans, vegetarians and now… reducetarians ",['others'],non-esg
Andrew Marr: My Brain and Me review – emotional roadblocks and artistic revelations ,['others'],non-esg
Eight people reported killed in attack on Tunisia museum ,['others'],non-esg
Dan Robson: ‘The DVT is always going to be something I have to be aware of’ ,['others'],non-esg
Long-term food bank users risk nutritional problems ,['others'],non-esg
Should heterosexual couples be allowed to enter into civil partnerships? ,['others'],non-esg
"Egypt high on UK's airports watch list even before Sinai crash, sources say ",['others'],non-esg
Calls to ban the Saudi 'wife-tracking' app could be counterproductive | Arwa Mahdawi ,['others'],non-esg
Sir Robert Cohan obituary ,['others'],non-esg
Stand down: when comics make unfunny big-screen comedies ,['others'],non-esg
Federal court blocks Obama's rules for transgender students' bathroom access ,['others'],non-esg
